,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
1180,132.0,사진놀이터,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
3691,411.0,큰노꼬메오름,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
2611,291.0,유채꽃프라자,4,37,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
946,106.0,바리메오름,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
1828,204.0,수산봉,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
64,8.0,가파도,1,10,2023-11-15,12.083333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
919,103.0,문도지오름,10,91,2023-11-15,11.708333333333334,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
19,3.0,5.16도로숲터널,0,1,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
4303,479.0,휴애리수국축제,0,1,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
3034,338.0,제주양떼목장,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
3925,437.0,하모해수욕장,1,10,2023-11-15,12.083333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
352,40.0,그리스신화박물관,10,91,2023-11-15,11.708333333333334,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.453444
4016,447.0,한라산어리목탐방안내소,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,13.45032
1978,220.0,신화워터파크,3,34,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,13.43075
2950,328.0,제주보롬왓메밀밭축제,4,43,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,13.422786
2273,253.0,영락리방파제,1,14,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,13.42026
673,75.0,도두봉전망대,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,13.413787
3354,373.0,조은승마장,3,33,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,13.398737
1780,198.0,쇠머리오름,2,25,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,13.393805
3231,360.0,제주제트중문점,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,13.386805
1751,195.0,송당무끈모루,6,59,2023-11-19,13.0,18,8,20,1,2023-11-19 00:00:00,November,6,fall,,,13.374468
2721,303.0,점보빌리지,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,13.37329
3972,442.0,한라산,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,13.369564
2952,329.0,제주불빛정원,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,13.367275
1315,147.0,상가리야자숲,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,13.365786
1742,194.0,속골유원지,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,13.347815
2510,279.0,원앙폭포,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.3457775
2536,282.0,월정리투명카약,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,13.335146
3154,351.0,제주올레5코스,0,4,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,13.334712
2949,328.0,제주보롬왓메밀밭축제,4,42,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,13.307983
1441,161.0,서귀포칠십리공원,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,13.29611
3686,410.0,코난비치,6,59,2023-11-19,13.0,18,8,20,1,2023-11-19 00:00:00,November,6,fall,,,13.2921295
873,98.0,머체왓숲길,0,0,2023-11-14,11.846153846153848,15,9,30,4,2023-11-14 00:00:00,November,1,fall,,,13.290047
2861,318.0,제주러브랜드,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1889,210.0,"숨,도",5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
611,68.0,대유랜드,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3833,426.0,포도뮤지엄,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2573,286.0,위미동백나무군락,0,8,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
4310,479.0,휴애리수국축제,0,8,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
26,3.0,5.16도로숲터널,0,8,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3041,338.0,제주양떼목장,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2132,237.0,알작지,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1169,130.0,사라봉공원,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1151,128.0,사계항,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3545,394.0,차귀도달래배낚시,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3320,369.0,제주해양동물박물관,2,26,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3536,393.0,차귀도,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2447,272.0,용연계곡,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1862,207.0,수월봉전기자전거,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2717,302.0,저지오름,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3653,406.0,초콜릿박물관,1,17,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2618,291.0,유채꽃프라자,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1097,122.0,비양도,10,98,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2627,292.0,이승악오름,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3572,397.0,창꼼,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3815,424.0,퍼시픽리솜,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1556,173.0,섭지코지전망대,2,26,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2609,290.0,유민미술관,2,26,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3176,353.0,제주올레7코스,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2438,271.0,용수리포구,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
629,70.0,대평포구,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1025,114.0,별방진,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3680,409.0,캐니언파크제주,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1673,186.0,세리월드,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
143,16.0,거문오름탐방안내소,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2186,243.0,어승생악,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
4247,472.0,화순항,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1061,118.0,붉은오름,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3518,391.0,진지동굴,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3374,375.0,조천함덕해안도로,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
503,56.0,노리매,1,17,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1385,154.0,생각하는정원,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3932,437.0,하모해수욕장,1,17,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2195,244.0,어영소공원,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
818,91.0,레포츠공원,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1277,142.0,삼다수숲길,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
467,52.0,낙타트래킹,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
4031,448.0,한라생태숲,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3212,357.0,제주유리의성,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1511,168.0,서프라이즈테마파크,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
458,51.0,김영갑갤러리두모악,2,26,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3581,398.0,천왕사,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
431,48.0,김녕요트투어,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3500,389.0,지미봉,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2825,314.0,제주도립미술관,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
80,9.0,감귤박물관,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
359,40.0,그리스신화박물관,10,98,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
116,13.0,강정포구,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3725,414.0,탑동광장,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2690,299.0,일출랜드,2,26,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3698,411.0,큰노꼬메오름,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
4184,465.0,형제해안도로,1,17,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1358,151.0,새별프렌즈,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
926,103.0,문도지오름,10,98,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2015,224.0,싱계물공원,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3896,433.0,하고수동해수욕장,2,26,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
4328,481.0,힐링카약파크비체올린,9,89,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2150,239.0,액트몬제주중문점,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
953,106.0,바리메오름,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2906,323.0,제주민속오일장입구,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
71,8.0,가파도,1,17,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
710,79.0,돈내코유원지,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3419,380.0,종달리해안도로,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
827,92.0,렛츠런파크제주,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1187,132.0,사진놀이터,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1835,204.0,수산봉,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3779,420.0,토토아뜰리에,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
755,84.0,동백동산,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
2771,308.0,제주4.3평화공원,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
3617,402.0,청굴물,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1043,116.0,보목포구,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.279795
1914,213.0,신도포구,1,15,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,13.279539
1779,198.0,쇠머리오름,2,24,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,13.278999
365,41.0,금능석물원,10,95,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,13.24603
1736,193.0,소천지,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.234043
2504,279.0,원앙폭포,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.229452
295,33.0,구엄포구,7,70,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,13.226504
2996,333.0,제주승마공원,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.217582
3505,390.0,진성배낚시,9,85,2023-11-18,12.0,14,10,40,1,2023-11-18 00:00:00,November,5,fall,,,13.216163
3632,404.0,청초밭영농조합법인,4,41,2023-11-19,13.0,18,8,20,1,2023-11-19 00:00:00,November,6,fall,,,13.207558
4135,460.0,해녀의부엌,6,58,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,13.196812
1322,147.0,상가리야자숲,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.192137
696,78.0,돈내코계곡,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,13.182252
3917,436.0,하례감귤체험농장,0,2,2023-11-16,12.958333333333334,17,10,67,4,2023-11-16 00:00:00,November,3,fall,,,13.179958
1667,186.0,세리월드,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
3809,424.0,퍼시픽리솜,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
1037,116.0,보목포구,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
3170,353.0,제주올레7코스,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
605,68.0,대유랜드,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
1883,210.0,"숨,도",5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
2144,239.0,액트몬제주중문점,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
74,9.0,감귤박물관,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
110,13.0,강정포구,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
704,79.0,돈내코유원지,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.163472
586,66.0,답다니수국밭,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,13.145326
4099,456.0,함덕오일시장,8,76,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,13.137191
4298,478.0,휴림,7,68,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,13.136207
2810,313.0,제주도립김창열미술관,9,83,2023-11-16,13.166666666666666,17,10,64,4,2023-11-16 00:00:00,November,3,fall,,,13.133522
2221,247.0,엉덩물계곡,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,13.133256
1346,150.0,새별오름나홀로나무,7,68,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,13.129294
4057,451.0,한림매일시장,10,97,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,13.123338
1730,193.0,소천지,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,13.117721
806,90.0,라플라이,8,77,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,13.106536
693,78.0,돈내코계곡,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,13.105969
51,6.0,M1971요트투어,1,15,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,13.095531
1842,205.0,수산저수지,7,69,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,13.0802555
3878,431.0,플레이네이쳐,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,13.073771
3409,379.0,종달리해변,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,13.0696535
121,14.0,갯깍주상절리대,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,13.04762
3355,373.0,조은승마장,3,34,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,13.042964
3472,386.0,중문카트,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,13.032377
3408,379.0,종달리해변,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,13.03175
3641,405.0,초콜릿랜드,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,13.02425
4193,466.0,혼인지,2,26,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,12.999535
1791,200.0,쇠소깍해변,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,12.988774
1651,184.0,세계술박물관,4,40,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,12.973584
316,36.0,궷물오름,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,12.953395
93,11.0,강정마을해안도로,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,12.947163
487,55.0,노루생태관찰원,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,12.939302
1567,175.0,성산세화해안도로,6,55,2023-11-15,11.541666666666666,15,9,20,4,2023-11-15 00:00:00,November,2,fall,,,12.926703
1915,213.0,신도포구,1,16,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,12.923765
89,10.0,감따남,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,12.919569
2101,234.0,안덕산방도서관,3,31,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,12.919389
1272,142.0,삼다수숲길,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3576,398.0,천왕사,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3927,437.0,하모해수욕장,1,12,2023-11-17,10.708333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2901,323.0,제주민속오일장입구,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1182,132.0,사진놀이터,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3774,420.0,토토아뜰리에,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
426,48.0,김녕요트투어,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3495,389.0,지미봉,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3531,393.0,차귀도,9,84,2023-11-17,11.375,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
921,103.0,문도지오름,10,93,2023-11-17,10.875,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
4323,481.0,힐링카약파크비체올린,9,84,2023-11-17,11.375,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
822,92.0,렛츠런파크제주,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1506,168.0,서프라이즈테마파크,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2181,243.0,어승생악,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1164,130.0,사라봉공원,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2190,244.0,어영소공원,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
4179,465.0,형제해안도로,1,12,2023-11-17,10.708333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3036,338.0,제주양떼목장,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
813,91.0,레포츠공원,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2685,299.0,일출랜드,2,21,2023-11-17,11.083333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1020,114.0,별방진,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3891,433.0,하고수동해수욕장,2,21,2023-11-17,11.083333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
4026,448.0,한라생태숲,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3612,402.0,청굴물,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2766,308.0,제주4.3평화공원,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2442,272.0,용연계곡,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
354,40.0,그리스신화박물관,10,93,2023-11-17,10.875,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1353,151.0,새별프렌즈,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2622,292.0,이승악오름,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
750,84.0,동백동산,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
948,106.0,바리메오름,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
624,70.0,대평포구,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1380,154.0,생각하는정원,9,84,2023-11-17,11.375,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3648,406.0,초콜릿박물관,1,12,2023-11-17,10.708333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
66,8.0,가파도,1,12,2023-11-17,10.708333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3540,394.0,차귀도달래배낚시,9,84,2023-11-17,11.375,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
498,56.0,노리매,1,12,2023-11-17,10.708333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1857,207.0,수월봉전기자전거,9,84,2023-11-17,11.375,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3369,375.0,조천함덕해안도로,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2820,314.0,제주도립미술관,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
4242,472.0,화순항,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2604,290.0,유민미술관,2,21,2023-11-17,11.083333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1146,128.0,사계항,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3675,409.0,캐니언파크제주,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
138,16.0,거문오름탐방안내소,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1092,122.0,비양도,10,93,2023-11-17,10.875,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
1551,173.0,섭지코지전망대,2,21,2023-11-17,11.083333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
3567,397.0,창꼼,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
2127,237.0,알작지,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,12.913003
