	r_spotId	관광지명	area_code	Unnamed: 0	date	avgTemp	highTemp	lowTemp	rainProb	weather	datetime	month	weekday	season
2307	257	오저여	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
2308	257	오저여	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2309	257	오저여	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2310	257	오저여	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2311	257	오저여	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2312	257	오저여	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2313	258	오조포구	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
2314	258	오조포구	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
2315	258	오조포구	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
2316	258	오조포구	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
2317	258	오조포구	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2318	258	오조포구	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2319	258	오조포구	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2320	258	오조포구	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2321	258	오조포구	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2322	259	옷귀마테마타운	0	0	2023-11-14	11.846153846153848	15	9	30	4	2023-11-14	November	1	fall
2323	259	옷귀마테마타운	0	1	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
2324	259	옷귀마테마타운	0	2	2023-11-16	12.958333333333334	17	10	67	4	2023-11-16	November	3	fall
2325	259	옷귀마테마타운	0	3	2023-11-17	10.5	13	9	30	4	2023-11-17	November	4	fall
2326	259	옷귀마테마타운	0	4	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2327	259	옷귀마테마타운	0	5	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2328	259	옷귀마테마타운	0	6	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2329	259	옷귀마테마타운	0	7	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2330	259	옷귀마테마타운	0	8	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2331	260	와흘메밀마을 체험힐링센터	8	72	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
2332	260	와흘메밀마을 체험힐링센터	8	73	2023-11-15	12.5	15	11	20	4	2023-11-15	November	2	fall
2333	260	와흘메밀마을 체험힐링센터	8	74	2023-11-16	13.0	16	11	72	4	2023-11-16	November	3	fall
2334	260	와흘메밀마을 체험힐링센터	8	75	2023-11-17	10.833333333333334	12	10	60	4	2023-11-17	November	4	fall
2335	260	와흘메밀마을 체험힐링센터	8	76	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2336	260	와흘메밀마을 체험힐링센터	8	77	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2337	260	와흘메밀마을 체험힐링센터	8	78	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2338	260	와흘메밀마을 체험힐링센터	8	79	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2339	260	와흘메밀마을 체험힐링센터	8	80	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2340	261	왈종미술관	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
2341	261	왈종미술관	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
2342	261	왈종미술관	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
2343	261	왈종미술관	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
2344	261	왈종미술관	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2345	261	왈종미술관	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2346	261	왈종미술관	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2347	261	왈종미술관	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2348	261	왈종미술관	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2349	262	왕따나무	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
2350	262	왕따나무	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
2351	262	왕따나무	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
2352	262	왕따나무	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
2353	262	왕따나무	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
2354	262	왕따나무	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2355	262	왕따나무	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2356	262	왕따나무	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
2357	262	왕따나무	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
2358	263	외돌개	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
2359	263	외돌개	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
2360	263	외돌개	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
2361	263	외돌개	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
2362	263	외돌개	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2363	263	외돌개	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2364	263	외돌개	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2365	263	외돌개	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2366	263	외돌개	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2367	264	용눈이오름	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
2368	264	용눈이오름	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
2369	264	용눈이오름	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
2370	264	용눈이오름	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
2371	264	용눈이오름	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2372	264	용눈이오름	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2373	264	용눈이오름	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2374	264	용눈이오름	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2375	264	용눈이오름	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2376	265	용담공원	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
2377	265	용담공원	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
2378	265	용담공원	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
2379	265	용담공원	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
2380	265	용담공원	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2381	265	용담공원	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2382	265	용담공원	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2383	265	용담공원	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2384	265	용담공원	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2385	266	용담이호해안도로	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
2386	266	용담이호해안도로	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
2387	266	용담이호해안도로	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
2388	266	용담이호해안도로	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
2389	266	용담이호해안도로	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2390	266	용담이호해안도로	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2391	266	용담이호해안도로	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2392	266	용담이호해안도로	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2393	266	용담이호해안도로	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2394	267	용담포구	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
2395	267	용담포구	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
2396	267	용담포구	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
2397	267	용담포구	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
2398	267	용담포구	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2399	267	용담포구	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2400	267	용담포구	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2401	267	용담포구	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2402	267	용담포구	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2403	268	용두암	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
2404	268	용두암	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
2405	268	용두암	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
2406	268	용두암	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
2407	268	용두암	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2408	268	용두암	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2409	268	용두암	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2410	268	용두암	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2411	268	용두암	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2412	269	용두암해안도로	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
2413	269	용두암해안도로	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
2414	269	용두암해안도로	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
2415	269	용두암해안도로	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
2416	269	용두암해안도로	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2417	269	용두암해안도로	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2418	269	용두암해안도로	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2419	269	용두암해안도로	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2420	269	용두암해안도로	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2421	270	용머리해안	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
2422	270	용머리해안	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
2423	270	용머리해안	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
2424	270	용머리해안	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
2425	270	용머리해안	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2426	270	용머리해안	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2427	270	용머리해안	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2428	270	용머리해안	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2429	270	용머리해안	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2430	271	용수리포구	9	81	2023-11-14	12.538461538461538	13	12	30	4	2023-11-14	November	1	fall
2431	271	용수리포구	9	82	2023-11-15	12.583333333333334	15	10	30	4	2023-11-15	November	2	fall
2432	271	용수리포구	9	83	2023-11-16	13.166666666666666	17	10	64	4	2023-11-16	November	3	fall
2433	271	용수리포구	9	84	2023-11-17	11.375	12	10	60	4	2023-11-17	November	4	fall
2434	271	용수리포구	9	85	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
2435	271	용수리포구	9	86	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2436	271	용수리포구	9	87	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2437	271	용수리포구	9	88	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
2438	271	용수리포구	9	89	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
2439	272	용연계곡	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
2440	272	용연계곡	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
2441	272	용연계곡	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
2442	272	용연계곡	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
2443	272	용연계곡	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2444	272	용연계곡	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2445	272	용연계곡	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2446	272	용연계곡	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2447	272	용연계곡	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2448	273	용연구름다리	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
2449	273	용연구름다리	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
2450	273	용연구름다리	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
2451	273	용연구름다리	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
2452	273	용연구름다리	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2453	273	용연구름다리	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2454	273	용연구름다리	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2455	273	용연구름다리	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2456	273	용연구름다리	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2457	274	용천동굴	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
2458	274	용천동굴	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
2459	274	용천동굴	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
2460	274	용천동굴	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
2461	274	용천동굴	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2462	274	용천동굴	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2463	274	용천동굴	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2464	274	용천동굴	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2465	274	용천동굴	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2466	275	우도도항선선착장	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
2467	275	우도도항선선착장	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
2468	275	우도도항선선착장	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
2469	275	우도도항선선착장	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
2470	275	우도도항선선착장	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2471	275	우도도항선선착장	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2472	275	우도도항선선착장	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2473	275	우도도항선선착장	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2474	275	우도도항선선착장	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2475	276	우도등대공원	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
2476	276	우도등대공원	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
2477	276	우도등대공원	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
2478	276	우도등대공원	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
2479	276	우도등대공원	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2480	276	우도등대공원	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2481	276	우도등대공원	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2482	276	우도등대공원	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2483	276	우도등대공원	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2484	277	우도잠수함	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
2485	277	우도잠수함	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
2486	277	우도잠수함	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
2487	277	우도잠수함	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
2488	277	우도잠수함	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2489	277	우도잠수함	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2490	277	우도잠수함	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2491	277	우도잠수함	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2492	277	우도잠수함	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2493	278	운진항	1	9	2023-11-14	11.76923076923077	14	10	30	4	2023-11-14	November	1	fall
2494	278	운진항	1	10	2023-11-15	12.083333333333334	16	9	30	4	2023-11-15	November	2	fall
2495	278	운진항	1	11	2023-11-16	13.083333333333334	17	10	67	4	2023-11-16	November	3	fall
2496	278	운진항	1	12	2023-11-17	10.708333333333334	12	10	60	4	2023-11-17	November	4	fall
2497	278	운진항	1	13	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2498	278	운진항	1	14	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2499	278	운진항	1	15	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2500	278	운진항	1	16	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2501	278	운진항	1	17	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2502	279	원앙폭포	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
2503	279	원앙폭포	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
2504	279	원앙폭포	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
2505	279	원앙폭포	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
2506	279	원앙폭포	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2507	279	원앙폭포	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2508	279	원앙폭포	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2509	279	원앙폭포	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2510	279	원앙폭포	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2511	280	월령선인장군락지	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
2512	280	월령선인장군락지	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
2513	280	월령선인장군락지	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
2514	280	월령선인장군락지	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
2515	280	월령선인장군락지	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
2516	280	월령선인장군락지	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2517	280	월령선인장군락지	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2518	280	월령선인장군락지	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
2519	280	월령선인장군락지	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
2520	281	월령포구	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
2521	281	월령포구	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
2522	281	월령포구	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
2523	281	월령포구	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
2524	281	월령포구	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
2525	281	월령포구	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2526	281	월령포구	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2527	281	월령포구	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
2528	281	월령포구	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
2529	282	월정리투명카약	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
2530	282	월정리투명카약	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
2531	282	월정리투명카약	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
2532	282	월정리투명카약	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
2533	282	월정리투명카약	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2534	282	월정리투명카약	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2535	282	월정리투명카약	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2536	282	월정리투명카약	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2537	282	월정리투명카약	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2538	283	월정리해변	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
2539	283	월정리해변	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
2540	283	월정리해변	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
2541	283	월정리해변	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
2542	283	월정리해변	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2543	283	월정리해변	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2544	283	월정리해변	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2545	283	월정리해변	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2546	283	월정리해변	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2547	284	월정리해안도로	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
2548	284	월정리해안도로	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
2549	284	월정리해안도로	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
2550	284	월정리해안도로	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
2551	284	월정리해안도로	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
2552	284	월정리해안도로	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
2553	284	월정리해안도로	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
2554	284	월정리해안도로	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
2555	284	월정리해안도로	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
2556	285	월평포구	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
2557	285	월평포구	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
2558	285	월평포구	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
2559	285	월평포구	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
2560	285	월평포구	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2561	285	월평포구	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2562	285	월평포구	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2563	285	월평포구	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2564	285	월평포구	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2565	286	위미동백나무군락	0	0	2023-11-14	11.846153846153848	15	9	30	4	2023-11-14	November	1	fall
2566	286	위미동백나무군락	0	1	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
2567	286	위미동백나무군락	0	2	2023-11-16	12.958333333333334	17	10	67	4	2023-11-16	November	3	fall
2568	286	위미동백나무군락	0	3	2023-11-17	10.5	13	9	30	4	2023-11-17	November	4	fall
2569	286	위미동백나무군락	0	4	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2570	286	위미동백나무군락	0	5	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2571	286	위미동백나무군락	0	6	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2572	286	위미동백나무군락	0	7	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2573	286	위미동백나무군락	0	8	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2574	287	위미항	0	0	2023-11-14	11.846153846153848	15	9	30	4	2023-11-14	November	1	fall
2575	287	위미항	0	1	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
2576	287	위미항	0	2	2023-11-16	12.958333333333334	17	10	67	4	2023-11-16	November	3	fall
2577	287	위미항	0	3	2023-11-17	10.5	13	9	30	4	2023-11-17	November	4	fall
2578	287	위미항	0	4	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
2579	287	위미항	0	5	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
2580	287	위미항	0	6	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
2581	287	위미항	0	7	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
2582	287	위미항	0	8	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
2583	288	윈드1947카트테마파크	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
2584	288	윈드1947카트테마파크	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
