title,area_code,r_spotId,date,avgTemp,highTemp,lowTemp,rainProb,weather,predict
낙타트래킹,4,52.0,2023-11-17,10.75,13,9,30,4,13.861268
유채꽃프라자,4,291.0,2023-11-17,10.75,13,9,30,4,13.861268
돈내코유원지,5,79.0,2023-11-17,11.75,14,10,30,4,13.861268
1100고지습지,5,2.0,2023-11-19,15.0,18,12,20,1,13.850942
관덕정,11,28.0,2023-11-18,11.5,14,9,40,1,13.850437
자구리문화예술공원,5,300.0,2023-11-18,11.5,14,9,40,1,13.846878
강정마을해안도로,5,11.0,2023-11-15,14.25,18,11,30,4,13.834109
제주조각공원,3,361.0,2023-11-22,14.0,17,11,20,1,13.826203
제주불빛정원,7,329.0,2023-11-23,12.5,15,10,40,4,13.826037
걸매생태공원,5,19.0,2023-11-19,15.0,18,12,20,1,13.824338
종달항선착장,6,381.0,2023-11-20,12.5,16,9,10,1,13.820044
소천지,5,193.0,2023-11-17,11.75,14,10,30,4,13.815516
클랭블루,9,412.0,2023-11-16,13.166666666666666,17,10,64,4,13.815459
종달리수국길,6,378.0,2023-11-20,12.5,16,9,10,1,13.811336
답다니수국밭,5,66.0,2023-11-22,14.0,17,11,20,1,13.803214
신화워터파크,3,220.0,2023-11-20,13.5,16,11,10,1,13.786524
카멜리아힐동백축제,3,408.0,2023-11-19,15.0,18,12,20,1,13.786319
고흐의정원,2,26.0,2023-11-22,14.0,18,10,20,1,13.786283
제주도립미술관,11,314.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
제주4.3평화공원,11,308.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
차귀도달래배낚시,9,394.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
저지오름,9,302.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
감귤박물관,5,9.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
강정포구,5,13.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
화순항,3,472.0,2023-11-14,12.23076923076923,14,11,30,4,13.784986
이승악오름,11,292.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
힐링카약파크비체올린,9,481.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
제주러브랜드,11,318.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
제주올레7코스,5,353.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
제주민속오일장입구,11,323.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
한라생태숲,11,448.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
거문오름탐방안내소,8,16.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
용수리포구,9,271.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
그리스신화박물관,10,40.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
차귀도,9,393.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
포도뮤지엄,3,426.0,2023-11-14,12.23076923076923,14,11,30,4,13.784986
용연계곡,11,272.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
제주유리의성,9,357.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
퍼시픽리솜,5,424.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
탑동광장,11,414.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
조천함덕해안도로,8,375.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
캐니언파크제주,11,409.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
천왕사,11,398.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
창꼼,8,397.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
진지동굴,3,391.0,2023-11-14,12.23076923076923,14,11,30,4,13.784986
사계항,3,128.0,2023-11-14,12.23076923076923,14,11,30,4,13.784986
레포츠공원,11,91.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
싱계물공원,9,224.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
생각하는정원,9,154.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
어영소공원,11,244.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
사라봉공원,11,130.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
대유랜드,5,68.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
삼다수숲길,8,142.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
렛츠런파크제주,8,92.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
문도지오름,10,103.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
돈내코유원지,5,79.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
서프라이즈테마파크,8,168.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
액트몬제주중문점,5,239.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
동백동산,8,84.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
보목포구,5,116.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
"숨,도",5,210.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
대평포구,3,70.0,2023-11-14,12.23076923076923,14,11,30,4,13.784986
알작지,11,237.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
수월봉전기자전거,9,207.0,2023-11-14,12.538461538461538,13,12,30,4,13.784986
세리월드,5,186.0,2023-11-14,13.76923076923077,16,12,30,4,13.784986
비양도,10,122.0,2023-11-14,12.153846153846152,13,11,30,4,13.784986
어승생악,11,243.0,2023-11-14,12.615384615384617,14,12,30,4,13.784986
선녀탕,5,170.0,2023-11-16,15.041666666666666,19,13,66,4,13.78181
도두봉전망대,11,75.0,2023-11-20,13.5,16,11,10,1,13.76956
산방굴사,3,134.0,2023-11-19,15.0,18,12,20,1,13.764023
고내포구,7,23.0,2023-11-20,13.5,16,11,10,1,13.763634
월정리해안도로,6,284.0,2023-11-22,14.0,18,10,20,1,13.757856
머체왓숲길,0,98.0,2023-11-23,12.5,15,10,40,4,13.748809
점보빌리지,3,303.0,2023-11-23,12.5,15,10,40,4,13.740082
소천지,5,193.0,2023-11-14,13.76923076923077,16,12,30,4,13.739234
한라산,11,442.0,2023-11-23,12.5,15,10,40,4,13.736356
사려니숲길관광안내소,8,131.0,2023-11-18,11.5,14,9,40,1,13.732982
정물오름,10,304.0,2023-11-18,12.0,14,10,40,1,13.7246685
제주사려니숲에코힐링,8,330.0,2023-11-19,15.0,18,12,20,1,13.72207
제주도립김창열미술관,9,313.0,2023-11-17,11.375,12,10,60,4,13.714997
서문공설시장,11,165.0,2023-11-16,13.375,17,11,75,4,13.695656
아날로그감귤밭,11,226.0,2023-11-17,10.833333333333334,12,9,60,4,13.685623
새섬,5,152.0,2023-11-18,11.5,14,9,40,1,13.677249
신양섭지해수욕장,2,215.0,2023-11-17,11.083333333333334,12,10,60,4,13.675081
고흐의정원,2,26.0,2023-11-20,12.5,16,9,10,1,13.671489
하례감귤체험농장,0,436.0,2023-11-14,11.846153846153848,15,9,30,4,13.669463
중문카트,5,386.0,2023-11-20,13.5,16,11,10,1,13.649074
삼무공원,11,143.0,2023-11-15,13.125,16,11,20,4,13.6455145
월정리해안도로,6,284.0,2023-11-20,12.5,16,9,10,1,13.643054
알뜨르비행장,1,236.0,2023-11-20,13.5,16,11,10,1,13.636308
신창풍차해안,9,216.0,2023-11-16,13.166666666666666,17,10,64,4,13.632502
탐라승마장,8,413.0,2023-11-15,12.5,15,11,20,4,13.599575
신양섭지해수욕장,2,215.0,2023-11-14,12.0,13,11,30,4,13.583111
구엄포구,7,33.0,2023-11-20,13.5,16,11,10,1,13.582278
플레이네이쳐,3,431.0,2023-11-14,12.23076923076923,14,11,30,4,13.578962
영락리방파제,1,253.0,2023-11-18,11.5,14,9,40,1,13.57777
고내포구,7,23.0,2023-11-22,14.0,17,11,20,1,13.562344
노형수산시장,11,57.0,2023-11-16,13.375,17,11,75,4,13.54489
귤밭76번지,3,38.0,2023-11-17,10.75,12,10,60,4,13.54086
옷귀마테마타운,0,259.0,2023-11-19,15.0,18,12,20,1,13.534857
노루생태관찰원,11,55.0,2023-11-22,14.0,17,11,20,1,13.528142
삼성혈,11,144.0,2023-11-17,10.833333333333334,12,9,60,4,13.522936
1100고지습지,5,2.0,2023-11-18,11.5,14,9,40,1,13.521791
엉덩물계곡,5,247.0,2023-11-20,13.5,16,11,10,1,13.48903
이호랜드방파제등대,11,295.0,2023-11-15,13.125,16,11,20,4,13.486092
제주제트중문점,5,360.0,2023-11-16,15.041666666666666,19,13,66,4,13.4855385
한림매일시장,10,451.0,2023-11-20,13.5,16,11,10,1,13.479112
쇠소깍해변,5,200.0,2023-11-15,14.25,18,11,30,4,13.471946
왈종미술관,5,261.0,2023-11-19,15.0,18,12,20,1,13.469095
제주제트중문점,5,360.0,2023-11-17,11.75,14,10,30,4,13.463087
제주불빛정원,7,329.0,2023-11-17,10.5,12,10,60,4,13.459246
토토아뜰리에,7,420.0,2023-11-15,11.791666666666666,15,9,30,4,13.453444
노리매,1,56.0,2023-11-15,12.083333333333334,16,9,30,4,13.453444
초콜릿박물관,1,406.0,2023-11-15,12.083333333333334,16,9,30,4,13.453444
형제해안도로,1,465.0,2023-11-15,12.083333333333334,16,9,30,4,13.453444
낙타트래킹,4,52.0,2023-11-15,11.958333333333334,16,9,30,4,13.453444
새별프렌즈,7,151.0,2023-11-15,11.791666666666666,15,9,30,4,13.453444
비양도,10,122.0,2023-11-15,11.708333333333334,15,9,30,4,13.453444
붉은오름,4,118.0,2023-11-15,11.958333333333334,16,9,30,4,13.453444
위미동백나무군락,0,286.0,2023-11-15,11.958333333333334,16,9,30,4,13.453444
사진놀이터,7,132.0,2023-11-15,11.791666666666666,15,9,30,4,13.453444
큰노꼬메오름,7,411.0,2023-11-15,11.791666666666666,15,9,30,4,13.453444
유채꽃프라자,4,291.0,2023-11-15,11.958333333333334,16,9,30,4,13.453444
바리메오름,7,106.0,2023-11-15,11.791666666666666,15,9,30,4,13.453444
수산봉,7,204.0,2023-11-15,11.791666666666666,15,9,30,4,13.453444
가파도,1,8.0,2023-11-15,12.083333333333334,16,9,30,4,13.453444
문도지오름,10,103.0,2023-11-15,11.708333333333334,15,9,30,4,13.453444
5.16도로숲터널,0,3.0,2023-11-15,11.958333333333334,16,9,30,4,13.453444
휴애리수국축제,0,479.0,2023-11-15,11.958333333333334,16,9,30,4,13.453444
제주양떼목장,7,338.0,2023-11-15,11.791666666666666,15,9,30,4,13.453444
하모해수욕장,1,437.0,2023-11-15,12.083333333333334,16,9,30,4,13.453444
그리스신화박물관,10,40.0,2023-11-15,11.708333333333334,15,9,30,4,13.453444
한라산어리목탐방안내소,11,447.0,2023-11-16,13.375,17,11,75,4,13.45032
신화워터파크,3,220.0,2023-11-22,14.0,17,11,20,1,13.43075
제주보롬왓메밀밭축제,4,328.0,2023-11-22,14.0,18,10,20,1,13.422786
영락리방파제,1,253.0,2023-11-19,15.0,18,12,20,1,13.42026
도두봉전망대,11,75.0,2023-11-22,14.0,17,11,20,1,13.413787
조은승마장,3,373.0,2023-11-20,13.5,16,11,10,1,13.398737
쇠머리오름,2,198.0,2023-11-22,14.0,18,10,20,1,13.393805
제주제트중문점,5,360.0,2023-11-14,13.76923076923077,16,12,30,4,13.386805
송당무끈모루,6,195.0,2023-11-19,13.0,18,8,20,1,13.374468
점보빌리지,3,303.0,2023-11-17,10.75,12,10,60,4,13.37329
한라산,11,442.0,2023-11-17,10.833333333333334,12,9,60,4,13.369564
제주불빛정원,7,329.0,2023-11-14,11.76923076923077,13,10,30,4,13.367275
상가리야자숲,7,147.0,2023-11-15,11.791666666666666,15,9,30,4,13.365786
속골유원지,5,194.0,2023-11-19,15.0,18,12,20,1,13.347815
원앙폭포,5,279.0,2023-11-23,12.5,15,10,40,4,13.3457775
월정리투명카약,6,282.0,2023-11-22,14.0,18,10,20,1,13.335146
제주올레5코스,0,351.0,2023-11-18,11.5,14,9,40,1,13.334712
제주보롬왓메밀밭축제,4,328.0,2023-11-20,12.5,16,9,10,1,13.307983
서귀포칠십리공원,5,161.0,2023-11-15,14.25,18,11,30,4,13.29611
코난비치,6,410.0,2023-11-19,13.0,18,8,20,1,13.2921295
머체왓숲길,0,98.0,2023-11-14,11.846153846153848,15,9,30,4,13.290047
제주러브랜드,11,318.0,2023-11-23,12.5,15,10,40,4,13.279795
"숨,도",5,210.0,2023-11-23,12.5,15,10,40,4,13.279795
대유랜드,5,68.0,2023-11-23,12.5,15,10,40,4,13.279795
포도뮤지엄,3,426.0,2023-11-23,12.5,15,10,40,4,13.279795
위미동백나무군락,0,286.0,2023-11-23,12.5,15,10,40,4,13.279795
휴애리수국축제,0,479.0,2023-11-23,12.5,15,10,40,4,13.279795
5.16도로숲터널,0,3.0,2023-11-23,12.5,15,10,40,4,13.279795
제주양떼목장,7,338.0,2023-11-23,12.5,15,10,40,4,13.279795
알작지,11,237.0,2023-11-23,12.5,15,10,40,4,13.279795
사라봉공원,11,130.0,2023-11-23,12.5,15,10,40,4,13.279795
사계항,3,128.0,2023-11-23,12.5,15,10,40,4,13.279795
차귀도달래배낚시,9,394.0,2023-11-23,13.5,15,12,40,4,13.279795
제주해양동물박물관,2,369.0,2023-11-23,13.0,16,10,40,4,13.279795
차귀도,9,393.0,2023-11-23,13.5,15,12,40,4,13.279795
용연계곡,11,272.0,2023-11-23,12.5,15,10,40,4,13.279795
수월봉전기자전거,9,207.0,2023-11-23,13.5,15,12,40,4,13.279795
저지오름,9,302.0,2023-11-23,13.5,15,12,40,4,13.279795
초콜릿박물관,1,406.0,2023-11-23,12.5,15,10,40,4,13.279795
유채꽃프라자,4,291.0,2023-11-23,13.0,16,10,40,4,13.279795
비양도,10,122.0,2023-11-23,13.5,15,12,40,4,13.279795
이승악오름,11,292.0,2023-11-23,12.5,15,10,40,4,13.279795
창꼼,8,397.0,2023-11-23,12.5,15,10,40,4,13.279795
퍼시픽리솜,5,424.0,2023-11-23,12.5,15,10,40,4,13.279795
섭지코지전망대,2,173.0,2023-11-23,13.0,16,10,40,4,13.279795
유민미술관,2,290.0,2023-11-23,13.0,16,10,40,4,13.279795
제주올레7코스,5,353.0,2023-11-23,12.5,15,10,40,4,13.279795
용수리포구,9,271.0,2023-11-23,13.5,15,12,40,4,13.279795
대평포구,3,70.0,2023-11-23,12.5,15,10,40,4,13.279795
별방진,6,114.0,2023-11-23,13.0,16,10,40,4,13.279795
캐니언파크제주,11,409.0,2023-11-23,12.5,15,10,40,4,13.279795
세리월드,5,186.0,2023-11-23,12.5,15,10,40,4,13.279795
거문오름탐방안내소,8,16.0,2023-11-23,12.5,15,10,40,4,13.279795
어승생악,11,243.0,2023-11-23,12.5,15,10,40,4,13.279795
화순항,3,472.0,2023-11-23,12.5,15,10,40,4,13.279795
붉은오름,4,118.0,2023-11-23,13.0,16,10,40,4,13.279795
진지동굴,3,391.0,2023-11-23,12.5,15,10,40,4,13.279795
조천함덕해안도로,8,375.0,2023-11-23,12.5,15,10,40,4,13.279795
노리매,1,56.0,2023-11-23,12.5,15,10,40,4,13.279795
생각하는정원,9,154.0,2023-11-23,13.5,15,12,40,4,13.279795
하모해수욕장,1,437.0,2023-11-23,12.5,15,10,40,4,13.279795
어영소공원,11,244.0,2023-11-23,12.5,15,10,40,4,13.279795
레포츠공원,11,91.0,2023-11-23,12.5,15,10,40,4,13.279795
삼다수숲길,8,142.0,2023-11-23,12.5,15,10,40,4,13.279795
낙타트래킹,4,52.0,2023-11-23,13.0,16,10,40,4,13.279795
한라생태숲,11,448.0,2023-11-23,12.5,15,10,40,4,13.279795
제주유리의성,9,357.0,2023-11-23,13.5,15,12,40,4,13.279795
서프라이즈테마파크,8,168.0,2023-11-23,12.5,15,10,40,4,13.279795
김영갑갤러리두모악,2,51.0,2023-11-23,13.0,16,10,40,4,13.279795
천왕사,11,398.0,2023-11-23,12.5,15,10,40,4,13.279795
김녕요트투어,6,48.0,2023-11-23,13.0,16,10,40,4,13.279795
지미봉,6,389.0,2023-11-23,13.0,16,10,40,4,13.279795
제주도립미술관,11,314.0,2023-11-23,12.5,15,10,40,4,13.279795
감귤박물관,5,9.0,2023-11-23,12.5,15,10,40,4,13.279795
그리스신화박물관,10,40.0,2023-11-23,13.5,15,12,40,4,13.279795
강정포구,5,13.0,2023-11-23,12.5,15,10,40,4,13.279795
탑동광장,11,414.0,2023-11-23,12.5,15,10,40,4,13.279795
일출랜드,2,299.0,2023-11-23,13.0,16,10,40,4,13.279795
큰노꼬메오름,7,411.0,2023-11-23,12.5,15,10,40,4,13.279795
형제해안도로,1,465.0,2023-11-23,12.5,15,10,40,4,13.279795
새별프렌즈,7,151.0,2023-11-23,12.5,15,10,40,4,13.279795
문도지오름,10,103.0,2023-11-23,13.5,15,12,40,4,13.279795
싱계물공원,9,224.0,2023-11-23,13.5,15,12,40,4,13.279795
하고수동해수욕장,2,433.0,2023-11-23,13.0,16,10,40,4,13.279795
힐링카약파크비체올린,9,481.0,2023-11-23,13.5,15,12,40,4,13.279795
액트몬제주중문점,5,239.0,2023-11-23,12.5,15,10,40,4,13.279795
바리메오름,7,106.0,2023-11-23,12.5,15,10,40,4,13.279795
제주민속오일장입구,11,323.0,2023-11-23,12.5,15,10,40,4,13.279795
가파도,1,8.0,2023-11-23,12.5,15,10,40,4,13.279795
돈내코유원지,5,79.0,2023-11-23,12.5,15,10,40,4,13.279795
종달리해안도로,6,380.0,2023-11-23,13.0,16,10,40,4,13.279795
렛츠런파크제주,8,92.0,2023-11-23,12.5,15,10,40,4,13.279795
사진놀이터,7,132.0,2023-11-23,12.5,15,10,40,4,13.279795
수산봉,7,204.0,2023-11-23,12.5,15,10,40,4,13.279795
토토아뜰리에,7,420.0,2023-11-23,12.5,15,10,40,4,13.279795
동백동산,8,84.0,2023-11-23,12.5,15,10,40,4,13.279795
제주4.3평화공원,11,308.0,2023-11-23,12.5,15,10,40,4,13.279795
청굴물,6,402.0,2023-11-23,13.0,16,10,40,4,13.279795
보목포구,5,116.0,2023-11-23,12.5,15,10,40,4,13.279795
신도포구,1,213.0,2023-11-20,13.5,16,11,10,1,13.279539
쇠머리오름,2,198.0,2023-11-20,12.5,16,9,10,1,13.278999
금능석물원,10,41.0,2023-11-19,15.0,18,12,20,1,13.24603
소천지,5,193.0,2023-11-23,12.5,15,10,40,4,13.234043
원앙폭포,5,279.0,2023-11-16,15.041666666666666,19,13,66,4,13.229452
구엄포구,7,33.0,2023-11-22,14.0,17,11,20,1,13.226504
제주승마공원,7,333.0,2023-11-23,12.5,15,10,40,4,13.217582
진성배낚시,9,390.0,2023-11-18,12.0,14,10,40,1,13.216163
청초밭영농조합법인,4,404.0,2023-11-19,13.0,18,8,20,1,13.207558
해녀의부엌,6,460.0,2023-11-18,10.5,14,7,40,1,13.196812
상가리야자숲,7,147.0,2023-11-23,12.5,15,10,40,4,13.192137
돈내코계곡,5,78.0,2023-11-17,11.75,14,10,30,4,13.182252
하례감귤체험농장,0,436.0,2023-11-16,12.958333333333334,17,10,67,4,13.179958
세리월드,5,186.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
퍼시픽리솜,5,424.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
보목포구,5,116.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
제주올레7코스,5,353.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
대유랜드,5,68.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
"숨,도",5,210.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
액트몬제주중문점,5,239.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
감귤박물관,5,9.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
강정포구,5,13.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
돈내코유원지,5,79.0,2023-11-16,15.041666666666666,19,13,66,4,13.163472
답다니수국밭,5,66.0,2023-11-15,14.25,18,11,30,4,13.145326
함덕오일시장,8,456.0,2023-11-18,11.5,14,9,40,1,13.137191
휴림,7,478.0,2023-11-19,15.0,18,12,20,1,13.136207
제주도립김창열미술관,9,313.0,2023-11-16,13.166666666666666,17,10,64,4,13.133522
엉덩물계곡,5,247.0,2023-11-22,14.0,17,11,20,1,13.133256
새별오름나홀로나무,7,150.0,2023-11-19,15.0,18,12,20,1,13.129294
한림매일시장,10,451.0,2023-11-22,14.5,17,12,20,1,13.123338
소천지,5,193.0,2023-11-16,15.041666666666666,19,13,66,4,13.117721
라플라이,8,90.0,2023-11-19,15.0,18,12,20,1,13.106536
돈내코계곡,5,78.0,2023-11-14,13.76923076923077,16,12,30,4,13.105969
M1971요트투어,1,6.0,2023-11-20,13.5,16,11,10,1,13.095531
수산저수지,7,205.0,2023-11-20,13.5,16,11,10,1,13.0802555
플레이네이쳐,3,431.0,2023-11-23,12.5,15,10,40,4,13.073771
종달리해변,6,379.0,2023-11-22,14.0,18,10,20,1,13.0696535
갯깍주상절리대,5,14.0,2023-11-18,11.5,14,9,40,1,13.04762
조은승마장,3,373.0,2023-11-22,14.0,17,11,20,1,13.042964
중문카트,5,386.0,2023-11-22,14.0,17,11,20,1,13.032377
종달리해변,6,379.0,2023-11-20,12.5,16,9,10,1,13.03175
초콜릿랜드,5,405.0,2023-11-19,15.0,18,12,20,1,13.02425
혼인지,2,466.0,2023-11-23,13.0,16,10,40,4,12.999535
쇠소깍해변,5,200.0,2023-11-14,13.76923076923077,16,12,30,4,12.988774
세계술박물관,4,184.0,2023-11-18,10.5,14,7,40,1,12.973584
궷물오름,7,36.0,2023-11-15,11.791666666666666,15,9,30,4,12.953395
강정마을해안도로,5,11.0,2023-11-17,11.75,14,10,30,4,12.947163
노루생태관찰원,11,55.0,2023-11-15,13.125,16,11,20,4,12.939302
성산세화해안도로,6,175.0,2023-11-15,11.541666666666666,15,9,20,4,12.926703
신도포구,1,213.0,2023-11-22,14.0,17,11,20,1,12.923765
감따남,5,10.0,2023-11-23,12.5,15,10,40,4,12.919569
안덕산방도서관,3,234.0,2023-11-18,11.5,14,9,40,1,12.919389
삼다수숲길,8,142.0,2023-11-17,10.833333333333334,12,10,60,4,12.913003
천왕사,11,398.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
하모해수욕장,1,437.0,2023-11-17,10.708333333333334,12,10,60,4,12.913003
제주민속오일장입구,11,323.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
사진놀이터,7,132.0,2023-11-17,10.5,12,10,60,4,12.913003
토토아뜰리에,7,420.0,2023-11-17,10.5,12,10,60,4,12.913003
김녕요트투어,6,48.0,2023-11-17,10.041666666666666,11,9,60,4,12.913003
지미봉,6,389.0,2023-11-17,10.041666666666666,11,9,60,4,12.913003
차귀도,9,393.0,2023-11-17,11.375,12,10,60,4,12.913003
문도지오름,10,103.0,2023-11-17,10.875,12,10,60,4,12.913003
힐링카약파크비체올린,9,481.0,2023-11-17,11.375,12,10,60,4,12.913003
렛츠런파크제주,8,92.0,2023-11-17,10.833333333333334,12,10,60,4,12.913003
서프라이즈테마파크,8,168.0,2023-11-17,10.833333333333334,12,10,60,4,12.913003
어승생악,11,243.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
사라봉공원,11,130.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
어영소공원,11,244.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
형제해안도로,1,465.0,2023-11-17,10.708333333333334,12,10,60,4,12.913003
제주양떼목장,7,338.0,2023-11-17,10.5,12,10,60,4,12.913003
레포츠공원,11,91.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
일출랜드,2,299.0,2023-11-17,11.083333333333334,12,10,60,4,12.913003
별방진,6,114.0,2023-11-17,10.041666666666666,11,9,60,4,12.913003
하고수동해수욕장,2,433.0,2023-11-17,11.083333333333334,12,10,60,4,12.913003
한라생태숲,11,448.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
청굴물,6,402.0,2023-11-17,10.041666666666666,11,9,60,4,12.913003
제주4.3평화공원,11,308.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
용연계곡,11,272.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
그리스신화박물관,10,40.0,2023-11-17,10.875,12,10,60,4,12.913003
새별프렌즈,7,151.0,2023-11-17,10.5,12,10,60,4,12.913003
이승악오름,11,292.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
동백동산,8,84.0,2023-11-17,10.833333333333334,12,10,60,4,12.913003
바리메오름,7,106.0,2023-11-17,10.5,12,10,60,4,12.913003
대평포구,3,70.0,2023-11-17,10.75,12,10,60,4,12.913003
생각하는정원,9,154.0,2023-11-17,11.375,12,10,60,4,12.913003
초콜릿박물관,1,406.0,2023-11-17,10.708333333333334,12,10,60,4,12.913003
가파도,1,8.0,2023-11-17,10.708333333333334,12,10,60,4,12.913003
차귀도달래배낚시,9,394.0,2023-11-17,11.375,12,10,60,4,12.913003
노리매,1,56.0,2023-11-17,10.708333333333334,12,10,60,4,12.913003
수월봉전기자전거,9,207.0,2023-11-17,11.375,12,10,60,4,12.913003
조천함덕해안도로,8,375.0,2023-11-17,10.833333333333334,12,10,60,4,12.913003
제주도립미술관,11,314.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
화순항,3,472.0,2023-11-17,10.75,12,10,60,4,12.913003
유민미술관,2,290.0,2023-11-17,11.083333333333334,12,10,60,4,12.913003
사계항,3,128.0,2023-11-17,10.75,12,10,60,4,12.913003
캐니언파크제주,11,409.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
거문오름탐방안내소,8,16.0,2023-11-17,10.833333333333334,12,10,60,4,12.913003
비양도,10,122.0,2023-11-17,10.875,12,10,60,4,12.913003
섭지코지전망대,2,173.0,2023-11-17,11.083333333333334,12,10,60,4,12.913003
창꼼,8,397.0,2023-11-17,10.833333333333334,12,10,60,4,12.913003
알작지,11,237.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
김영갑갤러리두모악,2,51.0,2023-11-17,11.083333333333334,12,10,60,4,12.913003
탑동광장,11,414.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
제주유리의성,9,357.0,2023-11-17,11.375,12,10,60,4,12.913003
저지오름,9,302.0,2023-11-17,11.375,12,10,60,4,12.913003
수산봉,7,204.0,2023-11-17,10.5,12,10,60,4,12.913003
용수리포구,9,271.0,2023-11-17,11.375,12,10,60,4,12.913003
종달리해안도로,6,380.0,2023-11-17,10.041666666666666,11,9,60,4,12.913003
큰노꼬메오름,7,411.0,2023-11-17,10.5,12,10,60,4,12.913003
제주러브랜드,11,318.0,2023-11-17,10.833333333333334,12,9,60,4,12.913003
제주해양동물박물관,2,369.0,2023-11-17,11.083333333333334,12,10,60,4,12.913003
싱계물공원,9,224.0,2023-11-17,11.375,12,10,60,4,12.913003
포도뮤지엄,3,426.0,2023-11-17,10.75,12,10,60,4,12.913003
진지동굴,3,391.0,2023-11-17,10.75,12,10,60,4,12.913003
김녕포구,6,49.0,2023-11-19,13.0,18,8,20,1,12.900491
산방산랜드,3,136.0,2023-11-18,11.5,14,9,40,1,12.889256
동문공설시장,11,81.0,2023-11-19,15.0,18,12,20,1,12.883538
제주제트중문점,5,360.0,2023-11-23,12.5,15,10,40,4,12.881614
엉알해안산책로,9,249.0,2023-11-20,13.5,16,11,10,1,12.873117
제주조랑말타운승마장,4,362.0,2023-11-18,10.5,14,7,40,1,12.870924
강정마을해안도로,5,11.0,2023-11-14,13.76923076923077,16,12,30,4,12.87088
비양도선착장,10,123.0,2023-11-14,12.153846153846152,13,11,30,4,12.846406
도두봉전망대,11,75.0,2023-11-15,13.125,16,11,20,4,12.824946
휴애리수국축제,0,479.0,2023-11-14,11.846153846153848,15,9,30,4,12.821033
토토아뜰리에,7,420.0,2023-11-14,11.76923076923077,13,10,30,4,12.821033
섭지코지전망대,2,173.0,2023-11-14,12.0,13,11,30,4,12.821033
